path,label
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004702.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004663.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004546.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004697.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004532.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004661.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004586.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004539.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004587.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004629.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004595.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004624.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004517.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004572.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004540.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004527.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004560.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004618.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004703.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004648.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004660.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004655.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004633.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004667.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004565.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004570.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004530.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004651.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004599.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004777.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004886.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004861.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004766.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004779.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004926.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004753.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004717.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004785.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004737.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004879.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004788.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004746.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004720.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004789.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004784.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004738.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004750.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004836.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004835.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004843.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004809.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004855.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004771.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004786.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004911.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004743.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004730.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004799.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004914.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004747.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004924.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004712.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004764.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004902.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004888.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004916.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004871.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004890.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004819.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004834.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004762.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004846.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004744.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004885.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004934.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004829.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004765.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004906.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004912.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004823.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004721.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004933.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004816.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004841.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004904.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004826.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004807.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004781.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004897.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004849.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004727.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004793.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004944.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004745.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004859.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004778.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004805.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004959.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004913.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004925.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004937.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004882.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004949.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004895.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004796.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004709.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004740.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004873.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004952.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004792.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004898.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004878.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004739.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004751.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004787.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004953.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004864.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004857.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004850.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004851.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004887.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004713.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004884.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004732.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004735.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004726.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004907.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004960.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004710.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004848.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004928.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004706.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004883.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004707.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004815.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004854.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004865.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004831.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004755.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004899.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004930.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004768.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004922.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004773.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004872.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004909.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004725.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004734.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004938.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004853.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004941.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004852.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004772.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004756.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004830.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004824.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004802.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004791.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004940.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004880.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004776.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004832.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004931.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004813.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004951.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004818.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004842.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004770.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004947.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004812.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004915.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004923.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004733.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004724.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004749.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004769.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004806.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004900.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004719.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004910.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004866.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004774.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004837.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004704.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004759.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004754.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004863.jpg,Chevrolet HHR SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005061.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005099.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005046.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004997.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005059.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004965.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004986.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005039.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005091.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005035.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005045.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004967.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005023.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005012.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005052.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005003.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005062.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004978.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004988.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005090.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005029.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004998.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005084.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004981.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005073.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005105.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005063.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005064.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005050.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005042.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005027.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005076.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005066.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005014.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005048.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005054.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005087.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005071.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005006.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004985.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005044.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005010.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004966.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005007.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004974.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005020.jpg,Chevrolet Tahoe Hybrid SUV 2012
