path,label
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014229.jpg,Porsche Panamera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007894.jpg,Dodge Charger SRT-8 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010836.jpg,Hyundai Santa Fe SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006903.jpg,Dodge Caravan Minivan 1997
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005749.jpg,Chevrolet Express Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000079.jpg,AM General Hummer SUV 2000
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008064.jpg,FIAT 500 Abarth 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010522.jpg,Honda Accord Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014842.jpg,Suzuki Aerio Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012293.jpg,Lamborghini Reventon Coupe 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005840.jpg,Chevrolet Malibu Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001243.jpg,Audi V8 Sedan 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012266.jpg,Jeep Compass SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012993.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011005.jpg,Hyundai Veracruz SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015438.jpg,Toyota Corolla Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014035.jpg,Nissan 240SX Coupe 1998
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016117.jpg,smart fortwo Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007449.jpg,Dodge Dakota Club Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014952.jpg,Suzuki Kizashi Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000370.jpg,Acura TSX Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014408.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002415.jpg,BMW 3 Series Wagon 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011728.jpg,Isuzu Ascender SUV 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012083.jpg,Jeep Liberty SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012923.jpg,MINI Cooper Roadster Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002210.jpg,BMW 1 Series Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000957.jpg,Audi RS 4 Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014452.jpg,Rolls-Royce Ghost Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010166.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002633.jpg,BMW X6 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005993.jpg,Chevrolet Silverado 1500 Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002557.jpg,BMW X5 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008566.jpg,Fisker Karma Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012620.jpg,Land Rover Range Rover SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013595.jpg,Mercedes-Benz Sprinter Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003765.jpg,Buick Regal GS 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009937.jpg,GMC Acadia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005529.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013412.jpg,Mercedes-Benz E-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003834.jpg,Buick Rainier SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010288.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003623.jpg,Bugatti Veyron 16.4 Convertible 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011612.jpg,Infiniti QX56 SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009803.jpg,GMC Yukon Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005598.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006992.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011205.jpg,Hyundai Accent Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014635.jpg,Scion xD Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013220.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011519.jpg,Hyundai Azera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008775.jpg,Ford Freestar Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003506.jpg,Bentley Continental Flying Spur Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005281.jpg,Chevrolet Cobalt SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009098.jpg,Ford Ranger SuperCab 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007344.jpg,Dodge Dakota Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015272.jpg,Toyota Sequoia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014164.jpg,Plymouth Neon Coupe 1999
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008261.jpg,Ferrari California Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000832.jpg,Aston Martin Virage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005136.jpg,Chevrolet Express Cargo Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000155.jpg,Acura TL Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007131.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014714.jpg,Spyker C8 Convertible 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010007.jpg,GMC Canyon Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013365.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004391.jpg,Chevrolet Corvette Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007788.jpg,Dodge Durango SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011593.jpg,Infiniti G Coupe IPL 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012968.jpg,Maybach Landaulet Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001844.jpg,Audi S4 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003967.jpg,Buick Enclave SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001130.jpg,Audi R8 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015760.jpg,Volkswagen Golf Hatchback 1991
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008020.jpg,Eagle Talon Hatchback 1998
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011235.jpg,Hyundai Genesis Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012384.jpg,Lamborghini Aventador Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010913.jpg,Hyundai Tucson SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011829.jpg,Jaguar XK XKR 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008216.jpg,Ferrari FF Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002982.jpg,BMW X3 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002103.jpg,BMW ActiveHybrid 5 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008407.jpg,Ferrari 458 Italia Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003948.jpg,Buick Verano Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008862.jpg,Ford Expedition EL SUV 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015560.jpg,Toyota 4Runner SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002867.jpg,BMW M5 Sedan 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011876.jpg,Jeep Patriot SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008700.jpg,Ford Mustang Convertible 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003667.jpg,Bugatti Veyron 16.4 Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011308.jpg,Hyundai Sonata Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005517.jpg,Chevrolet TrailBlazer SS 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001471.jpg,Audi TT Hatchback 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003259.jpg,Bentley Arnage Sedan 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008174.jpg,FIAT 500 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012737.jpg,Land Rover LR2 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014776.jpg,Spyker C8 Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000737.jpg,Aston Martin V8 Vantage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006411.jpg,Chrysler 300 SRT-8 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015788.jpg,Volkswagen Beetle Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002508.jpg,BMW 6 Series Convertible 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002162.jpg,BMW 1 Series Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013114.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007293.jpg,Dodge Journey SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001753.jpg,Audi S5 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006196.jpg,Chrysler Sebring Convertible 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005754.jpg,Chevrolet Monte Carlo Coupe 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000268.jpg,Acura TL Type-S 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008989.jpg,Ford Edge SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007172.jpg,Dodge Sprinter Cargo Van 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011031.jpg,Hyundai Sonata Hybrid Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009584.jpg,Ford Fiesta Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000616.jpg,Aston Martin V8 Vantage Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016031.jpg,Volvo XC90 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013761.jpg,Nissan Leaf Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010981.jpg,Hyundai Veracruz SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003789.jpg,Buick Regal GS 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013942.jpg,Nissan Juke Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000563.jpg,Acura ZDX Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008374.jpg,Ferrari 458 Italia Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016173.jpg,smart fortwo Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002572.jpg,BMW X5 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013683.jpg,Mitsubishi Lancer Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012414.jpg,Lamborghini Aventador Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005245.jpg,Chevrolet Avalanche Crew Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000667.jpg,Aston Martin V8 Vantage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007634.jpg,Dodge Durango SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006141.jpg,Chrysler Aspen SUV 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001658.jpg,Audi S5 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012863.jpg,MINI Cooper Roadster Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001370.jpg,Audi 100 Sedan 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002987.jpg,BMW X3 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015849.jpg,Volvo C30 Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013631.jpg,Mercedes-Benz Sprinter Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002643.jpg,BMW X6 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014498.jpg,Rolls-Royce Phantom Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012320.jpg,Lamborghini Reventon Coupe 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008069.jpg,FIAT 500 Abarth 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011546.jpg,Infiniti G Coupe IPL 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012041.jpg,Jeep Liberty SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012606.jpg,Lamborghini Diablo Coupe 2001
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005709.jpg,Chevrolet Express Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010839.jpg,Hyundai Tucson SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009706.jpg,GMC Terrain SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009983.jpg,GMC Canyon Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004132.jpg,Cadillac CTS-V Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014284.jpg,Ram C/V Cargo Van Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002530.jpg,BMW 6 Series Convertible 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002889.jpg,BMW M6 Convertible 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010609.jpg,Honda Accord Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001815.jpg,Audi S4 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011654.jpg,Infiniti QX56 SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002217.jpg,BMW 1 Series Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013845.jpg,Nissan NV Passenger Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011168.jpg,Hyundai Accent Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014624.jpg,Scion xD Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015121.jpg,Suzuki SX4 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003237.jpg,Bentley Arnage Sedan 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007425.jpg,Dodge Dakota Club Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006991.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005877.jpg,Chevrolet Malibu Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011054.jpg,Hyundai Sonata Hybrid Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008429.jpg,Ferrari 458 Italia Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006609.jpg,Chrysler PT Cruiser Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014802.jpg,Spyker C8 Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003037.jpg,BMW Z4 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015444.jpg,Toyota Corolla Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001192.jpg,Audi R8 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004963.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003465.jpg,Bentley Continental GT Coupe 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000780.jpg,Aston Martin Virage Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007512.jpg,Dodge Magnum Wagon 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004289.jpg,Cadillac Escalade EXT Crew Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013483.jpg,Mercedes-Benz E-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010419.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000829.jpg,Aston Martin Virage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015509.jpg,Toyota 4Runner SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013158.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002135.jpg,BMW 1 Series Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000141.jpg,Acura RL Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011695.jpg,Isuzu Ascender SUV 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010575.jpg,Honda Accord Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011358.jpg,Hyundai Sonata Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013383.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015950.jpg,Volvo 240 Sedan 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014944.jpg,Suzuki Kizashi Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003396.jpg,Bentley Continental GT Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005654.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007841.jpg,Dodge Charger Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010222.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002791.jpg,BMW M5 Sedan 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015244.jpg,Tesla Model S Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015355.jpg,Toyota Camry Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009889.jpg,GMC Acadia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006739.jpg,Dodge Caliber Wagon 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004041.jpg,Buick Enclave SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005152.jpg,Chevrolet Express Cargo Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009708.jpg,GMC Savana Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004157.jpg,Cadillac SRX SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001028.jpg,Audi A5 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008950.jpg,Ford Edge SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000926.jpg,Audi RS 4 Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007190.jpg,Dodge Sprinter Cargo Van 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005334.jpg,Chevrolet Cobalt SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012481.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003884.jpg,Buick Rainier SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001506.jpg,Audi TT Hatchback 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006102.jpg,Chevrolet Silverado 1500 Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006500.jpg,Chrysler Crossfire Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004558.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014749.jpg,Spyker C8 Convertible 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014053.jpg,Nissan 240SX Coupe 1998
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004335.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014456.jpg,Rolls-Royce Ghost Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008143.jpg,FIAT 500 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005533.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014274.jpg,Porsche Panamera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003165.jpg,Bentley Continental Supersports Conv. Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010295.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002097.jpg,BMW ActiveHybrid 5 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010778.jpg,Hyundai Santa Fe SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005033.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007570.jpg,Dodge Challenger SRT8 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010473.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005976.jpg,Chevrolet Silverado 1500 Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000487.jpg,Acura Integra Type R 2001
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007349.jpg,Dodge Dakota Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012125.jpg,Jeep Grand Cherokee SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007283.jpg,Dodge Journey SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002714.jpg,BMW M3 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013087.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005106.jpg,Chevrolet Sonic Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011535.jpg,Hyundai Azera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004790.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000359.jpg,Acura TSX Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003665.jpg,Bugatti Veyron 16.4 Coupe 2009
